参数a,参数b,参数c,参数d,参数e,参数f,平均适应度
1.500640869140625,-0.0261268615722656,0.0138168334960937,1.999755859375,-0.8975830078125,1.9942703247070312,12261.250593333323
-2.0,-0.0184326171875,-0.9246826171875,1.9254188537597656,0.1693115234375,-1.4514198303222656,11193.97297333334
-1.2084922790527344,0.1856689453125,-0.5312538146972656,-0.5184326171875,-0.92041015625,-0.5650482177734375,10239.635170000001
1.593994140625,-0.400146484375,0.3358154296875,1.9432373046875,-0.55322265625,0.644287109375,8754.819893333328
-0.4836463928222656,-0.030029296875,0.0313720703125,-2.0,1.60400390625,-1.1285438537597656,8499.799893333333
1.6826210021972656,-0.0817909240722656,0.0994873046875,1.6704063415527344,-0.819244384765625,1.2657508850097656,8499.639403333336
-1.2080078125,0.1273193359375,-0.53131103515625,-0.5184326171875,-1.820068359375,0.9527587890625,8499.439893333334
1.1016807556152344,-0.0261192321777343,-0.1112060546875,-1.6510047912597656,1.604084014892578,-1.511993408203125,8499.402146666665
1.0931358337402344,0.587158203125,-0.2363853454589843,1.9999961853027344,-0.8956336975097656,1.4092445373535156,8499.31989333333
1.680644989013672,-0.01959228515625,0.0994834899902343,1.6723594665527344,-0.8192405700683594,1.2657470703125,8499.316840000007
1.0931396484375,0.212158203125,-0.2363853454589843,2.0,-0.8936805725097656,1.4092445373535156,8498.88031
1.0919151306152344,-0.3190841674804687,0.446685791015625,-1.2603683471679688,1.60400390625,-1.451385498046875,8498.739893333332
1.766387939453125,0.223876953125,-0.2363853454589843,2.0,1.1741943359375,-1.9999961853027344,8498.477266666665
1.2860069274902344,-0.321044921875,0.4151840209960937,-1.6666297912597656,1.6040000915527344,-0.3585205078125,8498.269956666674
1.2423095703125,-0.0259857177734375,0.0313720703125,-1.9374313354492188,1.6040077209472656,-2.0,8498.134396666666
1.5163917541503906,0.223876953125,-0.2363853454589843,2.0,-0.8975868225097656,1.4093055725097656,8497.924310000015
1.1016807556152344,-0.0261192321777343,-0.1112022399902343,-1.6666259765625,1.6040878295898438,-1.449462890625,8497.821016666665
-0.483642578125,-0.0300331115722656,0.0137939453125,1.941104888916016,0.671630859375,-2.0,8497.619956666666
1.593994140625,-0.400146484375,0.3358154296875,1.9432373046875,-0.55322265625,0.7730751037597656,8497.611713333343
-1.2331428527832031,-0.35400390625,0.7686729431152344,-0.1419754028320312,1.9999961853027344,2.0,8497.359893333341
-1.45849609375,0.1898193359375,-0.53125,-0.5184288024902344,-0.92236328125,-0.5650482177734375,8497.139893333326
1.593994140625,-0.400146484375,0.3358154296875,1.9432373046875,-0.55322265625,0.644287109375,8497.060479999991
1.9179725646972656,-0.6994667053222656,-1.4608154296875,-1.0546875,-0.920166015625,-0.180419921875,8497.05934666666
1.469390869140625,-0.0417518615722656,0.0138168334960937,1.999755859375,-0.8975830078125,1.4093093872070312,8496.722443333325
0.323974609375,0.5911865234375,-0.53125,-0.6453857421875,-1.822265625,0.8896484375,8496.719893333331
-2.0,0.1814002990722656,-0.338134765625,-1.3913612365722656,1.1737060546875,-0.4161376953125,8496.594879999997
-1.2669677734375,-0.5732421875,1.2764892578125,1.023681640625,-1.5608139038085938,-1.8631591796875,8496.459893333338
-1.20849609375,0.1898193359375,-0.53125,-0.5184326171875,-0.92041015625,-0.180419921875,8496.40082666666
1.6806716918945312,0.168212890625,0.0994873046875,-0.1419715881347656,1.9999923706054688,1.9999961853027344,8496.199893333336
1.5521202087402344,-0.3233795166015625,0.415191650390625,-1.6666297912597656,1.6821327209472656,-2.0,8495.65199333333
1.3016319274902344,-0.3250885009765625,0.4151763916015625,-2.0,1.1741905212402344,-0.6700019836425781,8495.533326666658
-1.2080116271972656,0.6273193359375,-0.53131103515625,-0.5184326171875,-1.820556640625,0.9527549743652344,8495.445356666669
1.6806488037109375,0.04296875,0.0994834899902343,-0.0504150390625,0.966796875,0.0908241271972656,8495.331796666687
-0.4836387634277344,-0.3190879821777344,0.4190673828125,-1.393310546875,1.1739501953125,-1.1207313537597656,8495.111179999989
-0.4836387634277344,-0.0300369262695312,0.0137939453125,1.948917388916016,0.671630859375,-2.0,8494.849956666672
-1.20849609375,0.1898193359375,-0.53131103515625,-0.5184326171875,-1.8200645446777344,0.952880859375,8493.999893333328
1.6806678771972656,-0.081787109375,0.0994911193847656,1.1381797790527344,-0.8153076171875,1.2657470703125,8493.962173333339
1.4110679626464844,-0.383544921875,0.4152450561523437,-1.6353797912597656,1.6040077209472656,-1.2985382080078125,8493.774423333341
-1.20849609375,0.1898193359375,-0.53125,-0.5184288024902344,-0.92041015625,-0.5650482177734375,8493.759893333332
-1.20849609375,0.1898193359375,-0.53125,-0.5184326171875,-0.92041015625,-0.180419921875,8493.662490000006
0.6806564331054688,0.0375938415527343,0.4029502868652344,-0.9763565063476562,-1.984375,-0.3377761840820312,8493.55012
1.5112037658691406,0.223876953125,0.569732666015625,-2.0,1.5942420959472656,-0.2984580993652344,8493.31701000001
-1.2084999084472656,0.1898193359375,-0.53125,-0.5184326171875,-0.920166015625,-0.180419921875,8493.299893333327
-1.9715576171875,-0.0184326171875,-0.59368896484375,0.2879676818847656,-0.8492469787597656,-1.4494667053222656,8492.74796333335
1.3016319274902344,-0.3250885009765625,0.4151840209960937,-1.6666297912597656,1.1741867065429688,-0.6699981689453125,8492.539893333336
0.8939170837402344,0.1366920471191406,0.0838584899902343,-0.9034461975097656,-0.913543701171875,-1.0940093994140625,8492.457736666658
1.0914306640625,0.1814002990722656,0.3216743469238281,-1.6353721618652344,1.8696327209472656,0.093017578125,8492.419893333328
1.5163917541503906,0.223876953125,-0.2363853454589843,2.0,-0.8975868225097656,1.4093055725097656,8492.219893333331
-1.2084999084472656,0.1898193359375,-0.53125,-0.5184326171875,-0.920166015625,-0.180419921875,8492.079893333335
-1.2357139587402344,-0.60400390625,0.7764854431152344,-0.976348876953125,-2.0,1.9999961853027344,8491.968373333331
1.2860069274902344,-0.321044921875,0.4151840209960937,-1.6666297912597656,1.6040000915527344,-0.3585205078125,8491.780359999997
1.0914306640625,0.1814002990722656,0.3216743469238281,-1.6353797912597656,1.8696327209472656,0.093017578125,8490.825456666667
-1.2085456848144531,0.1898193359375,-0.5312347412109375,-0.5184326171875,-0.9201622009277344,-0.178466796875,8490.719893333331
1.6960792541503906,0.223876953125,-0.2368736267089843,2.0,1.6039352416992188,-2.0,8490.591693333334
1.5112648010253906,0.223876953125,0.571685791015625,-2.0,1.5942420959472656,-0.2984580993652344,8490.182063333334
1.516387939453125,-0.0261192321777343,0.0138015747070312,2.0,1.1739501953125,-1.1207313537597656,8489.649153333336
-1.2085037231445312,0.5911865234375,-0.53125,-0.6434326171875,-1.6019248962402344,-0.1804351806640625,8489.645336666672
-1.19287109375,0.1898193359375,-0.53131103515625,-0.5185546875,-1.8200645446777344,0.952850341796875,8489.127743333334
1.1016845703125,-0.319091796875,0.4151611328125,-1.6666259765625,1.60400390625,-1.449462890625,8489.099933333331
0.8434944152832031,0.043212890625,0.0994873046875,0.6381340026855469,-0.8152503967285156,-0.7342567443847656,8489.053560000017
1.5163612365722656,0.036376953125,-0.2374839782714843,2.0,-0.89752197265625,1.9947586059570312,8488.899893333335
1.516387939453125,-0.026123046875,0.0137977600097656,2.0,-0.8975830078125,1.9903640747070312,8488.699893333334
1.0919151306152344,-0.3190956115722656,0.571685791015625,-1.6666297912597656,1.6039962768554688,-0.3585243225097656,8488.604383333344
1.6439170837402344,0.074188232421875,0.0838623046875,-0.9034423828125,-0.917449951171875,-0.3377723693847656,8488.423256666665
-0.4836387634277344,-0.0300254821777343,0.0137977600097656,-1.393310546875,1.1739501953125,-1.1207275390625,8487.759893333336
1.3526611328125,0.2238807678222656,-0.2368736267089843,2.0,1.6019821166992188,-2.0,8487.299893333324
1.6824989318847656,-0.0183143615722656,0.0994796752929687,-2.0,0.4042816162109375,0.0908203125,8486.462973333346
-0.444580078125,0.5911865234375,-0.53125,-0.5184326171875,-0.92041015625,-0.5963134765625,8486.446176666668
-1.46240234375,0.18988037109375,-0.5390625,-0.5184288024902344,-0.92236328125,-0.5650482177734375,8485.739893333332
0.8434982299804688,-0.0857086181640625,0.0994949340820312,0.6381492614746094,-0.81524658203125,-0.7342529296875,8485.047110000001
1.1016845703125,-0.319091796875,0.4151611328125,-1.6666259765625,1.60400390625,-1.449462890625,8483.796403333334
1.0914306640625,0.1814002990722656,0.3216743469238281,-1.6353721618652344,1.8696327209472656,0.093017578125,8482.69989333333
1.6806488037109375,0.04296875,0.0994834899902343,-0.0504150390625,0.966796875,0.0908241271972656,8481.201336666676
1.7663917541503906,0.223876953125,-0.2363853454589843,2.0,1.1741943359375,-2.0,8481.18334333332
1.0919189453125,-0.3190879821777344,0.446685791015625,-1.6353759765625,1.6040077209472656,-1.449462890625,8480.454773333346
-2.0,0.1898155212402343,-0.53125,-0.5184211730957031,-0.919921875,-0.180419921875,8479.739893333335
1.3016319274902344,-0.3231353759765625,0.4151878356933594,-1.6666297912597656,1.6039962768554688,-0.6699981689453125,8476.697636666662
-0.4836387634277344,-0.0300254821777343,0.0137977600097656,-1.393310546875,1.1739501953125,-1.1207275390625,8476.179893333327
0.647216796875,-0.400146484375,0.3358154296875,0.0791358947753906,-1.9480705261230469,-1.2064208984375,8472.939893333325
1.3516845703125,-0.3190879821777344,0.4151649475097656,0.9400596618652344,0.9156494140625,-2.0,8472.047513333338
1.593994140625,-0.400146484375,0.3358154296875,1.9520263671875,-0.55322265625,0.644287109375,8471.33755999999
1.0919189453125,-0.3190879821777344,0.446685791015625,-1.7603759765625,1.6040077209472656,-1.449432373046875,8471.152576666673
-0.4447021484375,0.5911865234375,-0.53125,-0.52044677734375,-1.8200645446777344,-0.5963172912597656,8470.367276666679
1.1016883850097656,-0.303466796875,0.4151573181152344,-1.6666297912597656,1.6040077209472656,-1.4494667053222656,8470.360223333337
0.386474609375,0.5911903381347656,-0.5312538146972656,-0.6453857421875,-1.970703125,0.8740234375,8470.272140000005
-0.444580078125,0.5911865234375,-0.53125,-0.5184326171875,-0.92041015625,-0.5963134765625,8469.75989333333
1.6806678771972656,-0.081787109375,0.0994911193847656,1.1381797790527344,-0.8153076171875,1.2657470703125,8466.17145666667
-1.2331390380859375,-0.35302734375,0.6707763671875,1.3104209899902344,0.6051673889160156,1.9999961853027344,8466.059893333328
1.2423133850097656,-0.0257415771484375,0.0313758850097656,-1.9373703002929688,1.6039962768554688,-0.7324981689453125,8465.71171
-2.0,0.1814155578613281,-0.595947265625,-1.3913650512695312,1.1737060546875,2.0,8460.505790000005
1.0919189453125,-0.3190879821777344,0.446685791015625,-1.6353759765625,1.6040077209472656,-1.449462890625,8459.237303333322
0.8435287475585938,-0.1013336181640625,0.0994911193847656,0.5131340026855469,-0.815216064453125,-0.7342491149902344,8458.932909999996
1.6439170837402344,0.074188232421875,0.0838623046875,-0.9034423828125,-0.917449951171875,-0.3377723693847656,8453.759893333328
-1.2084922790527344,0.1898193359375,-0.5234375,-0.5184326171875,-0.92041015625,-0.180419921875,8450.242673333334
1.593994140625,-0.4001426696777344,0.3358154296875,1.9520263671875,-0.55322265625,0.644287109375,8446.293420000013
1.0919189453125,-0.319091796875,0.571685791015625,-1.6353797912597656,1.6040077209472656,-0.2984619140625,8443.53989333333
-1.2060585021972656,0.18988037109375,-0.53125,1.6239051818847656,-1.8200645446777344,0.952880859375,8410.98715999999
1.593994140625,-0.400146484375,0.3358154296875,1.9520263671875,-0.55322265625,0.644287109375,8396.181606666667
0.6806526184082031,0.0380821228027343,0.9034385681152344,-0.9763526916503906,-2.0,-1.0940017700195312,8394.624646666667
-1.2982177734375,-0.5732460021972656,0.6707801818847656,1.3104171752929688,0.6051712036132812,-1.8631629943847656,8391.577076666661
-0.4445838928222656,0.5911903381347656,-0.533203125,-0.5184326171875,-0.9204139709472656,-0.180419921875,8359.699893333334
1.516387939453125,-0.026123046875,0.0137977600097656,2.0,-0.8975830078125,1.9903640747070312,8342.11989333334
-1.2080078125,0.1116943359375,-0.53131103515625,-0.5184364318847656,-1.947265625,0.8896484375,8330.229566666658
1.0919227600097656,-0.3191642761230469,-0.553314208984375,-1.6353759765625,1.60400390625,-1.4494552612304688,8330.032633333336
-0.444580078125,0.5911865234375,-0.53125,-1.1171875,2.0,0.7664794921875,8306.079893333335
1.91796875,-0.6994667053222656,-1.4608154296875,-1.0546875,2.0,0.7655029296875,8289.190299999995
-1.2336387634277344,-0.3540000915527344,0.7685508728027344,1.1225547790527344,-0.8150634765625,1.2618255615234375,8270.46477000001
-1.9715576171875,-0.0184326171875,-0.59368896484375,0.2879676818847656,-0.8492469787597656,-1.4494667053222656,8268.598926666662
-1.97149658203125,-0.0184326171875,-0.9246826171875,1.9254188537597656,1.1717529296875,-1.4514198303222656,8256.397746666662
1.593994140625,-0.400146484375,0.3358154296875,1.9520263671875,-0.55322265625,0.644287109375,8239.67371999998
1.0914306640625,1.1814002990722656,0.3216743469238281,-1.6353721618652344,1.8696365356445312,-1.4494590759277344,8229.699893333334
1.9179725646972656,-0.5744667053222656,-1.4608154296875,-1.0546875,-1.177978515625,-0.180419921875,8175.917089999995
-1.2357139587402344,-0.60400390625,0.7764854431152344,-0.976348876953125,-2.0,1.9999961853027344,8173.626099999996
-1.2357177734375,-0.572265625,0.7764892578125,-0.976318359375,-1.529541015625,0.35986328125,8172.427710000004
0.7540283203125,-0.2362060546875,-0.93408203125,1.6239013671875,-1.812255859375,0.9528770446777344,8170.36578999998
-1.2357177734375,-0.572265625,0.7764892578125,-0.976318359375,-1.529541015625,0.35986328125,8133.090803333334
1.91796875,-0.6994667053222656,-1.4608154296875,-0.5184326171875,-0.92041015625,-0.5963134765625,8132.617973333324
-1.2085037231445312,0.5911865234375,-0.53125,-0.6434364318847656,-1.7269248962402344,-0.180419921875,8104.8878333333405
0.7540283203125,-0.2362060546875,-0.9340858459472656,1.6239013671875,-1.820068359375,0.4527587890625,8082.715353333343
-1.2085037231445312,0.5911865234375,-0.5312538146972656,-0.6434326171875,-1.820068359375,0.8896484375,8066.389590000003
-0.4836463928222656,-0.158935546875,1.0313720703125,-1.6666336059570312,1.61962890625,-0.8785438537597656,8046.605686666657
-2.0,0.4333534240722656,-0.338134765625,-1.360107421875,1.1737060546875,-0.3829345703125,7973.779753333328
-1.4585037231445312,0.5911865234375,-0.5312538146972656,-0.6434364318847656,-1.5706748962402344,-0.1804351806640625,7972.312799999997
1.593994140625,-0.400146484375,0.3358154296875,1.9520263671875,-0.55322265625,0.644287109375,7963.293783333329
1.7540283203125,-0.2362060546875,-0.93408203125,1.6239013671875,-1.812255859375,0.952880859375,7908.706153333333
1.7587013244628906,-0.3229942321777344,0.4151687622070312,0.9400596618652344,0.9156455993652344,-2.0,7903.790516666661
1.516357421875,-0.026123046875,-0.8856201171875,1.9255409240722656,1.0487060546875,-0.6701087951660156,7903.153496666673
1.593994140625,-0.400146484375,0.3358154296875,1.9520263671875,-0.55322265625,0.644287109375,7893.121123333327
-2.0,0.1814155578613281,0.4190673828125,-1.3933143615722656,1.1737022399902344,1.984375,7858.652953333313
1.91796875,-0.6994667053222656,-1.4608154296875,-1.0546875,2.0,0.7655029296875,7848.037346666662
1.593994140625,-0.400146484375,0.3358154296875,1.9432373046875,-0.55322265625,0.644287109375,7811.302349999998
-1.2085037231445312,0.5911865234375,-0.53125,-0.6434326171875,-1.6019248962402344,-0.1804351806640625,7730.799403333341
1.2542724609375,-0.23626708984375,-0.93408203125,1.6239013671875,-1.812255859375,0.9528770446777344,7702.044773333344
0.7540283203125,-0.2362060546875,-0.93408203125,1.6239013671875,-1.812255859375,0.9528770446777344,7696.490429999996
1.593994140625,-0.400146484375,0.3358154296875,1.9520263671875,-0.55322265625,0.644287109375,7599.325876666668
0.7540283203125,-0.23614501953125,-0.93408203125,1.6239013671875,-1.812255859375,0.9606895446777344,7540.2966599999745
0.7540283203125,-0.2362060546875,-0.93408203125,1.6239013671875,-1.820068359375,0.952880859375,7515.497173333336
0.7540283203125,-0.2362022399902343,-0.93408203125,-0.5184288024902344,-0.920166015625,-0.180419921875,7112.142640000038
1.593994140625,1.312744140625,1.5985107421875,1.9432373046875,-0.55322265625,0.644287109375,7054.430796666675
-0.483642578125,-0.030029296875,0.0137939453125,0.9400634765625,1.173583984375,-1.1207275390625,6995.950016666675
0.6806488037109375,0.0429649353027343,0.0994911193847656,0.9816513061523438,2.0,-1.0940055847167969,6993.589919999997
-1.96759033203125,-0.0184364318847656,-0.9237060546875,0.9395751953125,1.298583984375,-1.1219482421875,6991.6678766667455
0.7540283203125,-0.2362060546875,-0.93408203125,1.6239013671875,-1.820068359375,0.952880859375,6991.034936666661
-0.483642578125,-0.030029296875,0.0137939453125,0.9400634765625,1.173583984375,-1.1207275390625,6982.379250000013
1.593994140625,-0.400146484375,0.3358154296875,1.9432373046875,-0.5532188415527344,0.7730751037597656,6981.291249999994
-0.4836463928222656,-0.3191261291503906,0.4161415100097656,0.9400596618652344,1.1656570434570312,-1.1285438537597656,6972.192390000023
1.593994140625,-0.4001426696777344,0.3358154296875,1.9520263671875,-0.55322265625,0.507568359375,6951.986420000043
0.7540321350097656,-0.23614501953125,-0.9340858459472656,1.6239013671875,-2.0,0.9606895446777344,6908.107499999956
0.7540283203125,-0.2362060546875,-0.93408203125,1.6239013671875,-1.963134765625,-0.1804237365722656,6524.82351666662
-1.1578369140625,-1.638427734375,1.8394737243652344,0.0867919921875,0.9351806640625,0.7730751037597656,5538.347226666653
1.0474853515625,-0.699462890625,-1.4608154296875,-1.054443359375,1.015380859375,1.981201171875,4110.669096666654
0.647216796875,1.250244140625,1.5985107421875,-0.4208984375,-1.932373046875,-1.2064208984375,4020.5821366665887
1.0318527221679688,-0.699462890625,-1.4647216796875,-1.0544395446777344,1.014404296875,1.9499473571777344,3992.905906666574
-1.1578369140625,-1.638427734375,1.5985107421875,-0.4208984375,-1.932373046875,-1.2064208984375,3952.952859999932
0.80615234375,-0.9793701171875,-1.77490234375,1.84765625,0.9346923828125,-1.177001953125,3951.9573633333057
1.0474891662597656,-0.699462890625,-1.4608154296875,0.961181640625,1.015380859375,1.981201171875,3949.64232333329
-1.1578369140625,-1.636474609375,1.8394775390625,0.0867919921875,0.9351806640625,0.7730712890625,3936.375339999964
-1.524658203125,-1.5689735412597656,1.4202880859375,-0.1419715881347656,2.0,0.0659255981445312,3933.129796666612
0.80615234375,-0.9793701171875,-1.77490234375,1.84765625,0.9346923828125,-1.177001953125,3924.6668866665887
-1.524658203125,-1.5689735412597656,1.4202880859375,-0.1419715881347656,2.0,0.0659255981445312,3915.489519999989
1.1016883850097656,1.726806640625,1.2958984375,0.4436569213867187,0.4448280334472656,-1.4494667053222656,3905.672856666625
0.647216796875,1.312744140625,1.5985107421875,-0.4208946228027344,-1.9480705261230469,-1.2064208984375,3900.483486666635
-1.1578369140625,-1.6345176696777344,1.8394737243652344,0.0867919921875,0.9351806640625,0.7730751037597656,3896.193910000045
-0.161376953125,0.506134033203125,0.6551513671875,1.3104248046875,0.4801063537597656,-1.8631553649902344,3887.145223333193
-0.4836387634277344,-0.3189659118652344,-0.595947265625,-1.3913612365722656,1.17791748046875,-1.1207008361816406,3885.833579999995
-0.04443359375,1.8763427734375,-0.9246826171875,1.9255409240722656,1.1737060546875,-0.6700477600097656,3883.559353333296
0.4490966796875,-1.72607421875,-0.8878173828125,1.6650390625,0.7864990234375,-0.8648681640625,3879.8895633332286
-0.036376953125,0.506103515625,0.6639404296875,1.3143310546875,-1.9666595458984373,-1.777587890625,3869.427876666668
-0.4836349487304687,1.0022087097167969,0.0138015747070312,-1.893310546875,-0.8975830078125,1.4093055725097656,3868.473566666647
-0.672119140625,-1.7891998291015625,1.9527587890625,-0.1754188537597656,0.955078125,2.0,3859.6545800000167
1.0474853515625,-0.699462890625,-1.4608154296875,-1.054443359375,1.014404296875,1.981201171875,3859.020843333297
1.0892219543457031,-1.1665306091308594,-1.6915016174316406,-0.0513916015625,0.96875,0.0908279418945312,3855.286723333264
1.047607421875,-0.699462890625,-1.4608154296875,-1.0544395446777344,1.015380859375,1.981201171875,3854.972753333366
-1.1578330993652344,-1.636474609375,1.8394775390625,0.0867919921875,0.9351806640625,0.7730712890625,3854.217799999933
0.8435020446777344,1.2011756896972656,0.8852462768554688,1.8476600646972656,-0.0965576171875,-1.1770057678222656,3852.845633333318
1.0892181396484375,-1.10400390625,-1.6909637451171875,-1.4896240234375,0.986328125,1.9999313354492188,3846.992246666655
1.0474853515625,-0.699462890625,-1.4608154296875,-1.054443359375,1.014404296875,1.981201171875,3843.8167366665984
-0.29449462890625,1.8763427734375,-0.59368896484375,0.1590614318847656,-0.8492469787597656,-0.6700477600097656,3833.804746666666
0.647216796875,1.250244140625,1.5985107421875,-0.4208984375,-1.932373046875,-1.2064208984375,3833.354610000005
0.4490966796875,-1.7260665893554688,-0.8878173828125,1.6650390625,0.7864990234375,-0.8648681640625,3817.9275933332992
1.0474853515625,-0.699462890625,-1.4608154296875,-1.054443359375,1.015380859375,1.981201171875,3817.611016666553
0.323974609375,-1.78857421875,-0.91748046875,1.5926551818847656,-1.820068359375,0.8896484375,3815.941456666656
-0.036376953125,0.506103515625,0.6639404296875,1.3143310546875,-1.9666595458984373,-1.777587890625,3806.248173333299
0.647216796875,1.250244140625,1.5985107421875,-0.4208984375,-1.932373046875,-1.2064208984375,3800.591219999968
0.843505859375,1.2324256896972656,0.8461837768554688,1.5347938537597656,-0.8416748046875,1.6317176818847656,3796.517773333343
-0.07568359375,-1.5675048828125,-0.338134765625,-1.391357421875,1.1737060546875,-0.6700439453125,3795.733930000036
0.647216796875,1.312744140625,1.5985107421875,-0.4208946228027344,-1.9480705261230469,-1.2064208984375,3791.0021766666086
1.0474853515625,-0.6994590759277344,-1.4608154296875,-1.054443359375,1.0144081115722656,1.981201171875,3787.5451099999673
1.0892372131347656,-1.166534423828125,-1.6915321350097656,0.9816551208496094,2.0,-1.0939979553222656,3786.1664166665687
-0.01312255859375,1.8763427734375,0.0137977600097656,-3.814697265625e-06,-0.77252197265625,1.9903488159179688,3782.564806666584
